color,card_number,series,rarity,type,jp_name,cn_name,cost,power,race,note,text_full,image_url,detail_url
绿,P44-048,,PR,事件,アイとユウジョウのサイハテ,爱与友情的终局,1,-,-,,【★】 【效果】 你可以选择你的神域区中的1张 [神] ，变为正面表示。变为正面表示了的话，将你的卡组最上方的1张卡以休眠状态放置到资源区，选择你的资源区中的1张Z/X，将其返回手牌。 【◆】 神 Lv4 （你的神域区中的正面表示的 [神] 有4张以上的场合才有效。） 【★】 【效果】 选择通常方阵上的最多1张对手的5费以下的Z/X，以休眠状态放置到资源区。选择你的资源区中的1张 绿色 卡，将其重启。,http://zximg-cdn.yimieji.com/card/P44/P44-048.png,https://zxcard.yimieji.com/Cards/P44/P44-048/PR
红,P44-056,,PR,Z/X,神域の歌声 エンリル,神域的歌声 恩利尔,∞,4500,恩利尔,,【❀】 多色卡（将这张卡放置到资源区之际，这张卡具备的颜色中的任何1种在你的资源区中不存在的话，如无特殊说明，这张卡以休眠状态放置。） 【起】 【有效】 《自己回合》 手牌 【费用】 以使公开的卡具备的颜色合计有2种以上地，将你的手牌中的2张卡公开，按你喜欢的顺序放置到卡组最下方。 【效果】 将这张卡以重启状态登场到没有Z/X的通常方阵上。登场了的话，对手的下一个回合的回合结束时，将这张卡破坏。 【常】 【有效】 方阵 【效果】 对手不能正规使用神域区中的卡。 【常】 【有效】 方阵 【效果】 你不能将这张卡选择为卡的效果的对象。,http://zximg-cdn.yimieji.com/card/P44/P44-056.png,https://zxcard.yimieji.com/Cards/P44/P44-056/PR
蓝,P44-057,,PR,事件,甘美なる魔紋声,甘美之魔纹声,1,-,-,,【★】 【效果】 你可以选择你的神域区中的1张 [神] ，变为正面表示。变为正面表示了的话，观看你的卡组最上方的2张卡，选择其中1张卡，将其加入手牌，将余下的卡放置到卡组最上方或最下方。 【◆】 神 Lv4 （你的神域区中的正面表示的 [神] 有4张以上的场合才有效。） 【★】 【效果】 选择通常方阵上的1张对手的5费以下的Z/X，将其返回手牌。选择你的资源区中的1张 蓝色 卡，将其重启。,http://zximg-cdn.yimieji.com/card/P44/P44-057.png,https://zxcard.yimieji.com/Cards/P44/P44-057/PR
黑,P44-059,,PR,,今年から本気出す？ ネイ,今年开始拿出真本事？ 涅依,3,4500,不死者,,【起】 【玩家】 《春日》 【有效】 《自己回合1次》 方阵 【费用】 将你的卡组最上方的1张卡放置到废弃区。 【效果】 从以下的效果中选择1项，并处理。“抽卡1张。”“你的废弃区中的卡有10张以上的场合，选择通常方阵上的1张对手的5费以下的Z/X，将其破坏。”,http://zximg-cdn.yimieji.com/card/P44/P44-059.png,https://zxcard.yimieji.com/Cards/P44/P44-059/PR
无,P44-060,,PR,Z/X,ふわふわエンゲージ リルフィ,轻飘飘誓约结 莉尔菲,8,11000,真龙,,【☆】 Z/X延伸驱动！（你在1次游戏中只能使用1次“Z/X延伸驱动！”。） 【起】 【有效】 手牌 【费用】 将你的充能区中的2张卡放置到废弃区。 【效果】 你的资源区中的卡有5张以上的场合，将这张卡不支付费用并正规使用。 【自】 【有效】 方阵 【诱发条件】 这张卡攻击。 【效果】 直到战斗结束时为止，对手不能使用事件卡和 【起】 能力。,http://zximg-cdn.yimieji.com/card/P44/P44-060.png,https://zxcard.yimieji.com/Cards/P44/P44-060/PR
无,P44-061,,PR,Z/X EX,"SHiFT, ミラクル・デイ",SHiFT，奇迹的一天,8,11000,SHiFT,,凭依条件：1至5张 [SHiFT] （将这张卡正规使用之际，选择方阵上的1至5张你的重启状态的 [SHiFT] 。选择了的话，这张卡的费用减少等同于那些Z/X的费用合计的数值。但是，不会变为0以下。将全部被选择的Z/X以正面表示放置到这张卡下方作为原力素材。） 【常】 【有效】 方阵 【效果】 不能通过卡的能力将卡作为这张卡的原力素材。 【起】 【有效】 《每回合1次》 方阵 【费用】 《无0》 【效果】 抽卡1张，这张卡的原力素材有2张以上的场合，选择你的废弃区中的最多1张Z/X，将其返回手牌。有3张以上的场合，给予通常方阵上的全部对手的Z/X 8000点伤害。有4张以上的场合，直到回合结束时为止，这张卡的力量+4000。有5张以上的场合，这张卡是在这个回合中登场的话，切洗你的卡组，回复1点生命。,http://zximg-cdn.yimieji.com/card/P44/P44-061.png,https://zxcard.yimieji.com/Cards/P44/P44-061/PR
无,P44-062,,PR,Z/X EX,"iDA, ワンダー・ライフ",iDA，奇妙的生活,8,11000,iDA,,凭依条件：1至3张 [iDA] （将这张卡正规使用之际，选择方阵上的1至3张你的重启状态的 [iDA] 。选择了的话，这张卡的费用减少等同于那些Z/X的费用合计的数值。但是，不会变为0以下。将全部被选择的Z/X以正面表示放置到这张卡下方作为原力素材。） 【常】 【有效】 方阵 【效果】 不能通过卡的能力将卡作为这张卡的原力素材。 【常】 【有效】 《自己回合》 方阵 【效果】 这张卡不会受到对手的卡的效果影响。 【起】 【有效】 《自己回合1次》 方阵 【费用】 将这张卡全部的原力素材放置到废弃区。 【效果】 选择你的手牌中的最多1张费用在放置的原力素材的张数×3以下的 [iDA] ，将其不支付费用并正规使用。这个能力只能在对手的资源区中的卡有5张以上的场合才能使用。,http://zximg-cdn.yimieji.com/card/P44/P44-062.png,https://zxcard.yimieji.com/Cards/P44/P44-062/PR
红,P44-063,,PR,Z/X EX,満天を巡る煌姫,巡回满天之煌姬,6,11000,化身,,降临条件： 1张 红色 Z/X和2张Z/X 【常】 【有效】 《自己回合》 方阵 【效果】 对手不能将这张卡选择为Z/X的效果的对象。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你的资源区中有 红色 卡的场合，选择你的充能区中的最多3张卡，放置到废弃区。放置的卡每有1张，选择通常方阵或充能区中的1张对手的7费以下的Z/X，将其除外。,http://zximg-cdn.yimieji.com/card/P44/P44-063.png,https://zxcard.yimieji.com/Cards/P44/P44-063/PR
蓝,P44-064,,PR,Z/X EX,清音奏でる純姫,奏响清音之纯姬,6,11000,化身,,降临条件： 1张 蓝色 Z/X和2张Z/X 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你的资源区中有 蓝色 卡的场合，你可以选择你的充能区中的3张卡，放置到废弃区。放置了3张的话，将方阵上全部对手的7费以下的Z/X返回手牌。,http://zximg-cdn.yimieji.com/card/P44/P44-064.png,https://zxcard.yimieji.com/Cards/P44/P44-064/PR
白,P44-065,,PR,Z/X EX,愛しの可愛い天姫,至爱可爱之天姬,6,11000,化身,,降临条件： 1张 白色 Z/X和2张Z/X 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你的资源区中有 白色 卡的场合，你可以选择你的充能区中的1张卡，放置到废弃区。放置了的话，切洗卡组，回复2点生命，观看你的生命区，选择其中2张卡，将其加入手牌。 【起】 【有效】 《自己回合1次》 方阵 【费用】 《无0》 【效果】 选择你的充能区中的1张3费以下的Z/X，以重启状态登场到没有Z/X的通常方阵上。,http://zximg-cdn.yimieji.com/card/P44/P44-065.png,https://zxcard.yimieji.com/Cards/P44/P44-065/PR
黑,P44-066,,PR,Z/X EX,夢描く勇進の想姫,勇进梦绘之想姬,6,11000,化身,,降临条件： 1张 黑色 Z/X和2张Z/X 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你的资源区中有 黑色 卡的场合，你可以选择你的充能区中的4张卡，放置到废弃区。放置了4张的话，对手选择通常方阵上的1张他自己的Z/X，将其破坏，你选择你的废弃区中的1张7费以下的 黑色 Z/X，以重启状态登场到没有Z/X的通常方阵上。,http://zximg-cdn.yimieji.com/card/P44/P44-066.png,https://zxcard.yimieji.com/Cards/P44/P44-066/PR
绿,P44-067,,PR,Z/X EX,光へと導く麗姫,引导光芒之丽姬,6,11000,化身,,降临条件： 1张 绿色 Z/X和2张Z/X 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你的资源区中有 绿色 卡的场合，选择充能区中的最多3张卡，以休眠状态放置到资源区。 【起】 【有效】 《自己回合》 方阵 【费用】 《休眠》 【效果】 你的资源区中的卡有12张以上的场合，选择你的资源区中的1张 绿色 Z/X，以重启状态登场到没有Z/X的通常方阵上。,http://zximg-cdn.yimieji.com/card/P44/P44-067.png,https://zxcard.yimieji.com/Cards/P44/P44-067/PR
红,P44-068,,PR,Z/X EX,希望を伝える愛姫,传递希望之爱姬,6,9000,化身,,降临条件： 2张 红色 Z/X 【起】 破天降临（你在1个回合中只能使用1次“ 【起】 破天降临”。） 【有效】 《自己回合》 《神域区|背面表示》 【费用】 将方阵上的你的重启状态的， 红色 Z/X和 红色 以外的Z/X各1张放置到废弃区。 【效果】 你的资源区中的卡有6张以上的场合，将这张卡以重启状态登场到没有Z/X的通常方阵上。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你的资源区中有 红色 卡的场合，选择对手的充能区中的1张卡，放置到废弃区。,http://zximg-cdn.yimieji.com/card/P44/P44-068.png,https://zxcard.yimieji.com/Cards/P44/P44-068/PR
黑,P44-069,,PR,Z/X EX,終わらない理想の熱姫,无尽理想之热姬,7,10500,化身,,【起】 破天降临（你在1个回合中只能使用1次“ 【起】 破天降临”。） 【有效】 《自己回合》 《神域区|背面表示》 【费用】 《黑1》 将方阵上的1张你的7费以上的重启状态的 黑色 Z/X放置到卡组最下方。 【效果】 将这张卡以重启状态登场到没有Z/X的通常方阵上。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 选择你的废弃区中的1张Z/X，将其返回手牌。,http://zximg-cdn.yimieji.com/card/P44/P44-069.png,https://zxcard.yimieji.com/Cards/P44/P44-069/PR
绿,P44-070,,PR,Z/X EX,共に歩み続ける永姫,同步偕行之永姬,6,9000,化身,,降临条件： 2张 绿色 Z/X 【起】 破天降临（你在1个回合中只能使用1次“ 【起】 破天降临”。） 【有效】 《自己回合》 《神域区|背面表示》 【费用】 将方阵上的你的重启状态的， 绿色 Z/X和 绿色 以外的Z/X各1张放置到废弃区。 【效果】 你的资源区中的卡有6张以上的场合，将这张卡以重启状态登场到没有Z/X的通常方阵上。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你的资源区中有 绿色 卡的场合，将你的卡组最上方的1张卡以休眠状态放置到资源区。,http://zximg-cdn.yimieji.com/card/P44/P44-070.png,https://zxcard.yimieji.com/Cards/P44/P44-070/PR
红,P44-071,,PR,Z/X EX,≪あいするゆうき≫,《爱恋勇气》,5,5500,化身,,降临条件： 红色 或 黑色 Z/X合计2张 【常】 【有效】 神域区 【效果】 这张卡只能在对手的资源区有4张以上的场合才能正规使用。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 给予方阵上全部对手的Z/X 2000点伤害。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你可以选择你的充能区中的2张卡，放置到废弃区。放置了的话，选择你的废弃区中的1张 红色 或 黑色 的Z/X，将其返回手牌。,http://zximg-cdn.yimieji.com/card/P44/P44-071.png,https://zxcard.yimieji.com/Cards/P44/P44-071/PR
红,P44-072,,PR,Z/X EX,≪TOWA-BOSHI≫,《恒久-星辰》,5,7500,化身,,降临条件： 红色 或 绿色 Z/X合计2张 【常】 【有效】 神域区 【效果】 这张卡只能在对手的资源区有4张以上的场合才能正规使用。 【起】 【有效】 《自己回合1次》 方阵 【费用】 将你的充能区中的1张卡放置到废弃区。 【效果】 选择方阵上的1张你的Z/X，直到回合结束时为止，力量+3000。从以下的效果中选择1项，并处理。“你的手牌中的卡在3张以下的场合，抽最多1张卡。”“选择通常方阵上的1张对手的Z/X，给予5000点伤害。”,http://zximg-cdn.yimieji.com/card/P44/P44-072.png,https://zxcard.yimieji.com/Cards/P44/P44-072/PR
蓝,P44-073,,PR,Z/X EX,≪ロゴパトエトス≫,《理性·感性·心性》,5,7500,化身,,降临条件： 蓝色 或 黑色 Z/X合计2张 【常】 【有效】 神域区 【效果】 这张卡只能在对手的资源区有4张以上的场合才能正规使用。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 选择你的废弃区中的最多1张卡，放置到充能区。 【起】 【有效】 《自己回合1次》 方阵 【费用】 将你的充能区中的2张卡放置到废弃区。 【效果】 选择通常方阵上的1张对手的7费以下的Z/X，放置到卡组最上方。,http://zximg-cdn.yimieji.com/card/P44/P44-073.png,https://zxcard.yimieji.com/Cards/P44/P44-073/PR
白,P44-074,,PR,Z/X EX,≪ユメカワ♡ツインズ≫,《萌梦♡双子》,5,7500,化身,,降临条件： 白色 或 绿色 Z/X合计2张 【常】 【有效】 神域区 【效果】 这张卡只能在对手的资源区有4张以上的场合才能正规使用。 【自】 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 你可以选择你的充能区中的1张卡，放置到废弃区。放置了的话，公开你的卡组最上方的3张卡，选择其中1张 白色 卡或 绿色 卡，将其加入手牌，将余下的卡按你喜欢的顺序放置到卡组最下方。,http://zximg-cdn.yimieji.com/card/P44/P44-074.png,https://zxcard.yimieji.com/Cards/P44/P44-074/PR
红,P44-075,,PR,事件EX,安らぎのひととき,安稳的一刻,1,-,-,,【常】 【玩家】 《普莉兹姆P》 【有效】 神域区 【效果】 将这张卡使用之际，也可以作为支付费用的代替，选择你的手牌中的1张卡名含有 「普莉兹姆」 或 「棱晶」 的卡公开，放置到卡组最下方。 【★】 【玩家】 《普莉兹姆P》 【效果】 选择通常方阵上的1张这个回合中通过卡的能力登场的对手的3费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/P44/P44-075.png,https://zxcard.yimieji.com/Cards/P44/P44-075/PR
蓝,P44-076,,PR,事件EX,真夜中の闘い,午夜的战斗,1,-,-,,【常】 【玩家】 《纽P》 【有效】 神域区 【效果】 将这张卡使用之际，也可以作为支付费用的代替，选择你的手牌中的1张卡名含有 「纽」 或 「全新」 的卡公开，放置到卡组最下方。 【★】 【玩家】 《纽P》 【效果】 选择通常方阵上的1张这个回合中通过卡的能力登场的对手的3费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/P44/P44-076.png,https://zxcard.yimieji.com/Cards/P44/P44-076/PR
白,P44-077,,PR,事件EX,湯上りのお楽しみ,浴后的乐趣,1,-,-,,【常】 【玩家】 《蜜莉P》 【有效】 神域区 【效果】 将这张卡使用之际，也可以作为支付费用的代替，选择你的手牌中的1张卡名含有 「蜜莉」 的卡公开，放置到卡组最下方。 【★】 【玩家】 《蜜莉P》 【效果】 选择通常方阵上的1张这个回合中通过卡的能力登场的对手的3费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/P44/P44-077.png,https://zxcard.yimieji.com/Cards/P44/P44-077/PR
黑,P44-078,,PR,事件EX,ドキドキの肝試し,心砰砰试胆,1,-,-,,【常】 【玩家】 《阿古莉P》 【有效】 神域区 【效果】 将这张卡使用之际，也可以作为支付费用的代替，选择你的手牌中的1张卡名含有 「阿古莉」 的卡公开，放置到卡组最下方。 【★】 【玩家】 《阿古莉P》 【效果】 选择通常方阵上的1张这个回合中通过卡的能力登场的对手的3费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/P44/P44-078.png,https://zxcard.yimieji.com/Cards/P44/P44-078/PR
绿,P44-079,,PR,事件EX,卓上の決戦,桌上的决战,1,-,-,,【常】 【玩家】 《鹭草P》 【有效】 神域区 【效果】 将这张卡使用之际，也可以作为支付费用的代替，选择你的手牌中的1张卡名含有 「鹭草」 的卡公开，放置到卡组最下方。 【★】 【玩家】 《鹭草P》 【效果】 选择通常方阵上的1张这个回合中通过卡的能力登场的对手的3费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/P44/P44-079.png,https://zxcard.yimieji.com/Cards/P44/P44-079/PR
红,P44-080,,PR,事件EX,ひと夏の思い出,一夏天的回忆,1,-,-,,【常】 【玩家】 《卡娜P》 【有效】 神域区 【效果】 将这张卡使用之际，也可以作为支付费用的代替，选择你的手牌中的1张卡名含有 「卡娜」 或 「金丝雀」 的卡公开，放置到卡组最下方。 【★】 【玩家】 《卡娜P》 【效果】 选择通常方阵上的1张这个回合中通过卡的能力登场的对手的3费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/P44/P44-080.png,https://zxcard.yimieji.com/Cards/P44/P44-080/PR
黑,P44-081,,PR,事件EX,大輪に照らされて,照耀在大轮烟花下,1,-,-,,【常】 【玩家】 《阿拉涅P》 【有效】 神域区 【效果】 将这张卡使用之际，也可以作为支付费用的代替，选择你的手牌中的1张卡名含有 「阿拉涅」 的卡公开，放置到卡组最下方。 【★】 【玩家】 《阿拉涅P》 【效果】 选择通常方阵上的1张这个回合中通过卡的能力登场的对手的3费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/P44/P44-081.png,https://zxcard.yimieji.com/Cards/P44/P44-081/PR
绿,P44-082,,PR,事件EX,こっそりスイーツタイム,偷吃甜食时间,1,-,-,,【常】 【玩家】 《槐P》 【有效】 神域区 【效果】 将这张卡使用之际，也可以作为支付费用的代替，选择你的手牌中的1张卡名含有 「槐」 的卡公开，放置到卡组最下方。 【★】 【玩家】 《槐P》 【效果】 选择通常方阵上的1张这个回合中通过卡的能力登场的对手的3费以下的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/P44/P44-082.png,https://zxcard.yimieji.com/Cards/P44/P44-082/PR
红,P44-083,,PR,剑临,しふらじ！収録中 アラネ＆プリズム,SHiFT广播！录制中 阿拉涅&普莉兹姆,-,-,超限剑临,,剑临条件： 你的资源区中的卡有5张以上 剑临器： 5费以上的卡名含有 「普莉兹姆」 或 「棱晶」 或 「阿拉涅」 的Z/X 【常】 【玩家】 《普莉兹姆P》 或 《阿拉涅P》 【有效】 方阵 【效果】 这张卡给予对手的Z/X的伤害+2000。 【自】 【玩家】 《普莉兹姆P》 【有效】 方阵 【诱发条件】 这张卡剑临。 【效果】 选择对手的充能区中的1张卡，将其除外。 【自】 【玩家】 《阿拉涅P》 【有效】 方阵 【诱发条件】 这张卡剑临。 【效果】 选择通常方阵上的最多1张对手的6费以上的Z/X，将其破坏。,http://zximg-cdn.yimieji.com/card/P44/P44-083.png,https://zxcard.yimieji.com/Cards/P44/P44-083/PR
红,P44-084,,PR,剑临,しふらじ！収録中 ペクティリス＆カナ,SHiFT广播！录制中 鹭草&卡娜,-,-,超限剑临,,剑临条件： 你的资源区中的卡有5张以上 剑临器： 5费以上的卡名含有 「鹭草」 或 「卡娜」 或 「金丝雀」 的Z/X 【起】 【玩家】 《鹭草P》 【有效】 《每回合1次》 方阵 【费用】 将你的手牌中的1张卡放置到废弃区。 【效果】 选择通常方阵上的1张对手的3费以下的Z/X，以休眠状态放置到资源区。放置了的话，将你的卡组最上方的1张卡以休眠状态放置到资源区。 【起】 【玩家】 《卡娜P》 【有效】 《每回合1次》 方阵 【费用】 将你的手牌中的1张卡放置到废弃区。 【效果】 选择通常方阵上的1张对手的3费以下的Z/X，将其除外。,http://zximg-cdn.yimieji.com/card/P44/P44-084.png,https://zxcard.yimieji.com/Cards/P44/P44-084/PR
蓝,P44-085,,PR,剑临,しふらじ！収録中 アグリィ＆ニュー,SHiFT广播！录制中 阿古莉&纽,-,-,超限剑临,,剑临条件： 你的资源区中的卡有5张以上 剑临器： 5费以上的卡名含有 「纽」 或 「全新」 或 「阿古莉」 的Z/X 【自】 【玩家】 《阿古莉P》 或 《纽P》 【有效】 方阵 【诱发条件】 这张卡剑临。 【效果】 观看你的卡组最上方的2张卡，选择其中1张卡放置到卡组最下方，将余下的卡返回卡组最上方。 【自】 【玩家】 《纽P》 【有效】 方阵 【诱发条件】 这张卡剑临。 【效果】 抽卡1张。 【自】 【玩家】 《阿古莉P》 【有效】 方阵 【诱发条件】 这张卡剑临。 【效果】 将你的卡组最上方的1张卡放置到充能区。,http://zximg-cdn.yimieji.com/card/P44/P44-085.png,https://zxcard.yimieji.com/Cards/P44/P44-085/PR
白,P44-086,,PR,剑临,しふらじ！収録中 エンジュ＆ミーリィ,SHiFT广播！录制中 槐&蜜莉,-,-,超限剑临,,剑临条件： 你的资源区中的卡有5张以上 剑临器： 5费以上的卡名含有 「蜜莉」 或 「槐」 的Z/X 【常】 【玩家】 《蜜莉P》 或 《槐P》 【有效】 方阵 【效果】 这张卡的力量+1000。 【自】 【玩家】 《蜜莉P》 【有效】 方阵 【诱发条件】 这张卡剑临。 【效果】 将你的卡组最上方的1张卡放置到充能区，选择你的充能区中的1张卡，放置到废弃区。 【自】 【玩家】 《槐P》 【有效】 方阵 【诱发条件】 这张卡剑临。 【效果】 将你的卡组最上方的1张卡以休眠状态放置到资源区，选择你的资源区中的1张卡，放置到废弃区。,http://zximg-cdn.yimieji.com/card/P44/P44-086.png,https://zxcard.yimieji.com/Cards/P44/P44-086/PR
无,P44-087,,PR,事件EX,アイドル♪サマーレッスン,偶像♪夏日课程,1,-,-,,【★】 【效果】 公开你的卡组最上方的5张卡，选择其中1张 [SHiFT] 或 [iDA] ，将其加入手牌，将余下的卡返回原处，然后切洗卡组。你的资源区中的卡在4张以下的场合，选择你的手牌中的1张卡，放置到卡组最下方。,http://zximg-cdn.yimieji.com/card/P44/P44-087.png,https://zxcard.yimieji.com/Cards/P44/P44-087/PR
无,P44-088,,PR,事件,アイドル♪アメイジングギフト,偶像♪惊艳赐礼,∞,-,-,,【常】 门扉卡 【起】 【有效】 《自己回合1次》 神域区 【费用】 《无0》 【效果】 你的手牌中的卡在2张以下，并且对手的资源区中的卡有5张以上的场合，公开你的卡组最上方的1张卡。你可以支付 《无2》 。支付了 《无2》 的话，将公开的卡不支付费用并正规使用。没有正规使用的话，将公开的卡返回原处。,http://zximg-cdn.yimieji.com/card/P44/P44-088.png,https://zxcard.yimieji.com/Cards/P44/P44-088/PR
无,P44-089,,PR,玩家,プリンセス・マギカ レヴィー,魔法王女 利维伊,-,-,-,,玩家》利维伊 【常】 【有效】 所有领域 【效果】 不能以在这张卡的下方放置有卡片的状态开始游戏。 【特】 【有效】 方阵 【效果】 你受到你的生命以上的伤害时，你可以切洗你的卡组并回复1点生命。这样做了的话，直到游戏结束时为止，这张卡失去这个能力。,http://zximg-cdn.yimieji.com/card/P44/P44-089.png,https://zxcard.yimieji.com/Cards/P44/P44-089/PR
蓝,P47-001,,PR,,新年の景気づけ メガ,新年好景气 梅迦,4,6000,化身,,【起】 【有效】 《自己回合》 手牌 【费用】 将方阵上的2张你的重启状态的Z/X返回手牌。 【效果】 将这张卡以重启状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用 《同名》 卡的这个能力。这个能力只能在对手的资源区中的卡有4张以上的场合才能使用。 【常】 【有效】 方阵 【效果】 你和对手不能正规使用神域区中的原本费用在10以下的Z/X，不能将原本费用在10以下的Z/X从神域区登场。,http://zximg-cdn.yimieji.com/card/P47/P47-001.png,https://zxcard.yimieji.com/Cards/P47/P47-001/PR
红,P47-002,,PR,,戒律§結魂 ガーンデーヴァ,戒律§结魂 甘迪瓦,4,6000,技师,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《出云》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「戒律§结望 都城出云」 链结放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「戒律§结望 都城出云」 链结的话，选择你的除外区中的最多1张3费以下的 [技师] ，以重启状态登场到没有Z/X的通常方阵上。”,http://zximg-cdn.yimieji.com/card/P47/P47-002.png,https://zxcard.yimieji.com/Cards/P47/P47-002/PR
蓝,P47-003,,PR,,恋愛§結魂 フレデリカ,恋爱§结魂 芙蕾德莉卡,4,6000,人鱼,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《丰》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「恋爱§结望 天龙丰」 链结放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「恋爱§结望 天龙丰」 链结的话，选择通常方阵上的费用合计在10以下的任意张对手的Z/X，将其返回手牌。”,http://zximg-cdn.yimieji.com/card/P47/P47-003.png,https://zxcard.yimieji.com/Cards/P47/P47-003/PR
白,P47-004,,PR,,響歌§結魂 ケィツゥー,响歌§结魂 乔戈里,4,6000,守护者,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《水崎》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「响歌§结望 弓弦羽水崎」 链结放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「响歌§结望 弓弦羽水崎」 链结的话，选择充能区中的最多1张卡，将其返回手牌，选择你的废弃区中的最多1张 [守护者] ，放置到充能区。”,http://zximg-cdn.yimieji.com/card/P47/P47-004.png,https://zxcard.yimieji.com/Cards/P47/P47-004/PR
白,P47-005,,PR,,星界§結魂 姫君と竜,星界§结魂 公主与龙,4,6000,星光胧,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《公主》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「星界§结望 龙之公主」 链结放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「星界§结望 龙之公主」 链结的话，选择对手的充能区中的1张卡，以正面表示放置到神域区。”,http://zximg-cdn.yimieji.com/card/P47/P47-005.png,https://zxcard.yimieji.com/Cards/P47/P47-005/PR
黑,P47-006,,PR,,闇翼§結魂 アルモタヘル,暗翼§结魂 阿鲁摩塔赫尔,4,6000,捕食者,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《八千代》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「暗翼§结望 上柚木八千代」 链结放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「暗翼§结望 上柚木八千代」 链结的话，选择通常方阵上的最多1张5费以上的Z/X，将其破坏。”,http://zximg-cdn.yimieji.com/card/P47/P47-006.png,https://zxcard.yimieji.com/Cards/P47/P47-006/PR
黑,P47-007,,PR,,金剛§結魂 マルディシオン,金刚§结魂 玛尔帝西昂,4,6000,不死者/拷问刑具,,【起】 强袭（ 【有效】 手牌 【费用】 《无0》 【效果】 这个回合中你或对手受到过伤害的场合，将这张卡以休眠状态登场到没有Z/X的通常方阵上。直到回合结束时为止，你不能再次使用“ 【起】 强袭”能力。） 【自】 【玩家】 《伊留达》 【有效】 方阵 【诱发条件】 这张卡登场。 【效果】 从以下的效果中选择1项，并处理。“将最多1张 「金刚§结望 伊留达·奥兰多」 链结放置到方阵上。”“这是在你的回合中的场合，方阵上存在你的 「金刚§结望 伊留达·奥兰多」 链结的话，选择通常方阵上的1张6费以下的Z/X，将其破坏。”,http://zximg-cdn.yimieji.com/card/P47/P47-007.png,https://zxcard.yimieji.com/Cards/P47/P47-007/PR
